review_text,rating,date,bank,source,app_name,app_id
It's best,5,2025-03-08,Dashen,Google Play,Dashen Bank (Super App),com.dashen.dashensuperapp
very nice app I have ever seen,5,2025-11-10,Dashen,Google Play,Dashen Bank (Super App),com.dashen.dashensuperapp
gooe,5,2025-09-28,Dashen,Google Play,Dashen Bank (Super App),com.dashen.dashensuperapp
Good,4,2025-09-19,Dashen,Google Play,Dashen Bank (Super App),com.dashen.dashensuperapp
top,5,2025-05-31,Dashen,Google Play,Dashen Bank (Super App),com.dashen.dashensuperapp
"Dashen superapp just keeps improving. The new theme options are beautiful, and the overall experience is faster and smoother than ever",5,2025-10-28,Dashen,Google Play,Dashen Bank (Super App),com.dashen.dashensuperapp
Amazing app super easy to use and best design. loved it.,5,2025-05-09,Dashen,Google Play,Dashen Bank (Super App),com.dashen.dashensuperapp
very slow,3,2025-09-06,Dashen,Google Play,Dashen Bank (Super App),com.dashen.dashensuperapp
would most likely rate it even less but it does have it's perks. But for the most part the whole app is filled with bugs and it stops being responsive almost everytime. Besides some new features and the new UI design I most definitely prefer the old amole Version. either fix this mess or bring back Amole,2,2025-08-01,Dashen,Google Play,Dashen Bank (Super App),com.dashen.dashensuperapp
wallahi very fantastic Bank,5,2025-03-31,Dashen,Google Play,Dashen Bank (Super App),com.dashen.dashensuperapp
why dashen bank workers hidden my ATM Card 🏧?it's a big problem to me,5,2025-04-04,Dashen,Google Play,Dashen Bank (Super App),com.dashen.dashensuperapp
"After i download the app recently had a smooth expriance, its user friendly, fast, and everything works as expected. keep up the good work.",5,2025-04-21,Dashen,Google Play,Dashen Bank (Super App),com.dashen.dashensuperapp
I love the new dark theme it gives the app modern feel n make it more comfortable to use,5,2025-10-28,Dashen,Google Play,Dashen Bank (Super App),com.dashen.dashensuperapp
"The app keeps getting better with every update! Smooth performance, great UI, and top-notch security. Thank you for making banking so convenient!""",5,2025-04-21,Dashen,Google Play,Dashen Bank (Super App),com.dashen.dashensuperapp
It is the best application!!!,5,2025-04-22,Dashen,Google Play,Dashen Bank (Super App),com.dashen.dashensuperapp
Best,5,2025-01-13,Dashen,Google Play,Dashen Bank (Super App),com.dashen.dashensuperapp
fast and easy to use great App.,5,2025-08-12,Dashen,Google Play,Dashen Bank (Super App),com.dashen.dashensuperapp
Good,5,2025-03-08,Dashen,Google Play,Dashen Bank (Super App),com.dashen.dashensuperapp
👍😊😊😊,5,2025-07-12,Dashen,Google Play,Dashen Bank (Super App),com.dashen.dashensuperapp
I have one issue though what if the mobile phone with the sim is stolen and have no pattern or pin. The app allows to reset the pin directly without 2FA like finger print just by sending sms. which is a big gap. It should be addressed I didn't expect but it does and no trust at all.,1,2025-09-28,Dashen,Google Play,Dashen Bank (Super App),com.dashen.dashensuperapp
good experience,5,2025-11-09,Dashen,Google Play,Dashen Bank (Super App),com.dashen.dashensuperapp
"​I appreciate that this app allowed me to access multiple services in one centralized place. Thank you, Dashen Bank!",5,2025-10-28,Dashen,Google Play,Dashen Bank (Super App),com.dashen.dashensuperapp
The best App of all,5,2025-03-17,Dashen,Google Play,Dashen Bank (Super App),com.dashen.dashensuperapp
"It grows ethiopian digital banking step ahead.All fetures in one,simple fast and convince.",5,2025-05-14,Dashen,Google Play,Dashen Bank (Super App),com.dashen.dashensuperapp
"Waw, It's amazing app. thank you Dashen Bank.",5,2025-03-31,Dashen,Google Play,Dashen Bank (Super App),com.dashen.dashensuperapp
good,5,2025-09-22,Dashen,Google Play,Dashen Bank (Super App),com.dashen.dashensuperapp
great 👍,5,2025-09-02,Dashen,Google Play,Dashen Bank (Super App),com.dashen.dashensuperapp
love,3,2025-06-06,Dashen,Google Play,Dashen Bank (Super App),com.dashen.dashensuperapp
very easy and flexible app.,5,2025-04-21,Dashen,Google Play,Dashen Bank (Super App),com.dashen.dashensuperapp
"Simple, Fast and Easy ⭐⭐⭐🎉",4,2025-02-10,Dashen,Google Play,Dashen Bank (Super App),com.dashen.dashensuperapp
Dashen Bank Always One Step Ahead!,5,2025-01-15,Dashen,Google Play,Dashen Bank (Super App),com.dashen.dashensuperapp
The worst banking app in Ethiopia. It forces you to change your PIN every three months.,1,2025-08-16,Dashen,Google Play,Dashen Bank (Super App),com.dashen.dashensuperapp
best app,5,2025-04-28,Dashen,Google Play,Dashen Bank (Super App),com.dashen.dashensuperapp
First ATM in East africa ⭐️⭐️⭐️⭐️⭐️,5,2025-01-16,Dashen,Google Play,Dashen Bank (Super App),com.dashen.dashensuperapp
ብዙ ነጉር ይቀረዋል ወደ አፑ ስገባ በጣም ይዘገያል ባጭሩ ቀርፋፋ ነው,4,2025-11-02,Dashen,Google Play,Dashen Bank (Super App),com.dashen.dashensuperapp
"One app for everything! I can shop, manage my bank account , and do so much more . Truly a super app",5,2025-04-21,Dashen,Google Play,Dashen Bank (Super App),com.dashen.dashensuperapp
It is good apps but it needs strong network,5,2025-09-06,Dashen,Google Play,Dashen Bank (Super App),com.dashen.dashensuperapp
nice,5,2025-09-27,Dashen,Google Play,Dashen Bank (Super App),com.dashen.dashensuperapp
Amazing Application,5,2025-04-21,Dashen,Google Play,Dashen Bank (Super App),com.dashen.dashensuperapp
Nice App,5,2025-04-18,Dashen,Google Play,Dashen Bank (Super App),com.dashen.dashensuperapp
it is not as good as to the other mobile bank app.,1,2025-05-22,Dashen,Google Play,Dashen Bank (Super App),com.dashen.dashensuperapp
verry slow app 🤢,1,2025-08-12,Dashen,Google Play,Dashen Bank (Super App),com.dashen.dashensuperapp
very nise good,5,2025-10-30,Dashen,Google Play,Dashen Bank (Super App),com.dashen.dashensuperapp
"Transferring to other bank accounts is a hastle and inconvenient .Get used to seeing "" please try again """,2,2025-05-17,Dashen,Google Play,Dashen Bank (Super App),com.dashen.dashensuperapp
I wanted to share some concerns about your Supper App. It appears to be experiencing reliability issues and isn’t performing as expected. I hope this can be addressed soon to improve the user experience. One star 🌟 for now.,1,2025-03-19,Dashen,Google Play,Dashen Bank (Super App),com.dashen.dashensuperapp
Baankii daashin baankii hudna galeessa galatoomaa isinii woliin jirra Godina jimmaa magaalaa Aggaaroo irraa Muaz Abamecha Abamilki,5,2025-02-07,Dashen,Google Play,Dashen Bank (Super App),com.dashen.dashensuperapp
"Highly impressed! Dash Bank really nailed it with this app. Secure, reliable, and packed with features I use daily",5,2025-04-21,Dashen,Google Play,Dashen Bank (Super App),com.dashen.dashensuperapp
nice,5,2025-07-12,Dashen,Google Play,Dashen Bank (Super App),com.dashen.dashensuperapp
it can't do without data or wifi,1,2025-09-26,Dashen,Google Play,Dashen Bank (Super App),com.dashen.dashensuperapp
it fast service,5,2025-09-29,Dashen,Google Play,Dashen Bank (Super App),com.dashen.dashensuperapp
This app doesn't work on my phone my phone is Samsung Galaxy s7 android version 9 All other financial apps work like telebirr CBE M_pesa...,1,2025-02-14,Dashen,Google Play,Dashen Bank (Super App),com.dashen.dashensuperapp
thanks for all digital transaction,5,2025-03-21,Dashen,Google Play,Dashen Bank (Super App),com.dashen.dashensuperapp
"The app has various usefull functions, which make easy the payment system. Also, it will connect with sellers having reasonable prices.",5,2025-04-22,Dashen,Google Play,Dashen Bank (Super App),com.dashen.dashensuperapp
"I tried the new Dash Bank Super App today, and it's amazingly easy and fun.I recommend you download and use it. You really like it",5,2025-02-06,Dashen,Google Play,Dashen Bank (Super App),com.dashen.dashensuperapp
"All-in-one finance & e-commerce super app! Pay, save, shop seamlessly. Fast, secure. #BankAndShop",5,2025-04-21,Dashen,Google Play,Dashen Bank (Super App),com.dashen.dashensuperapp
Not good this app,1,2025-02-04,Dashen,Google Play,Dashen Bank (Super App),com.dashen.dashensuperapp
"Dashen Bank super App is the most suitable, reliable, and fast digital banking system.",5,2025-04-21,Dashen,Google Play,Dashen Bank (Super App),com.dashen.dashensuperapp
"Like Me, I Hope It Works Better Than Before.",5,2025-01-11,Dashen,Google Play,Dashen Bank (Super App),com.dashen.dashensuperapp
ስም ብቻ 😏,2,2025-01-21,Dashen,Google Play,Dashen Bank (Super App),com.dashen.dashensuperapp
"It is,really super because of its unique offerings to individuals and businesses.It is a secure UX first app intended to cater comprehensive digital meeds.I am also happy to know that Dashen is considering to make the app more inclusive by lowering the mobile version requirements .",5,2025-04-21,Dashen,Google Play,Dashen Bank (Super App),com.dashen.dashensuperapp
U can't create account,1,2025-01-15,Dashen,Google Play,Dashen Bank (Super App),com.dashen.dashensuperapp
goog,5,2025-08-29,Dashen,Google Play,Dashen Bank (Super App),com.dashen.dashensuperapp
ok,5,2025-07-29,Dashen,Google Play,Dashen Bank (Super App),com.dashen.dashensuperapp
"Great job my home, my bank.",5,2025-01-16,Dashen,Google Play,Dashen Bank (Super App),com.dashen.dashensuperapp
I really like this amazing application and Dashen Supper app that has made my life easier.,5,2025-04-21,Dashen,Google Play,Dashen Bank (Super App),com.dashen.dashensuperapp
nice application,4,2025-03-27,Dashen,Google Play,Dashen Bank (Super App),com.dashen.dashensuperapp
fast,5,2025-07-29,Dashen,Google Play,Dashen Bank (Super App),com.dashen.dashensuperapp
V good ❗️,5,2025-01-24,Dashen,Google Play,Dashen Bank (Super App),com.dashen.dashensuperapp
super 😎,5,2025-05-13,Dashen,Google Play,Dashen Bank (Super App),com.dashen.dashensuperapp
Great App Well done Dashen Bank,5,2025-01-15,Dashen,Google Play,Dashen Bank (Super App),com.dashen.dashensuperapp
meke,4,2025-09-07,Dashen,Google Play,Dashen Bank (Super App),com.dashen.dashensuperapp
easy,5,2025-10-14,Dashen,Google Play,Dashen Bank (Super App),com.dashen.dashensuperapp
I don't know what happens but the application is not send verification pass code you should fix that,1,2025-02-16,Dashen,Google Play,Dashen Bank (Super App),com.dashen.dashensuperapp
Superb,5,2025-04-21,Dashen,Google Play,Dashen Bank (Super App),com.dashen.dashensuperapp
Wly Super App ilove it ❤️ 😍 💖 💕,5,2025-01-18,Dashen,Google Play,Dashen Bank (Super App),com.dashen.dashensuperapp
ok,5,2025-11-08,Dashen,Google Play,Dashen Bank (Super App),com.dashen.dashensuperapp
"Please try to fix the barrier between other banks specially with ""Commercial bank of Ethiopia""",3,2025-11-05,Dashen,Google Play,Dashen Bank (Super App),com.dashen.dashensuperapp
"Dashen super app is easy to use, fast and robust",5,2025-01-31,Dashen,Google Play,Dashen Bank (Super App),com.dashen.dashensuperapp
Really super app... so seamless and with a nice user interface .. we are proud of you dashen bank ...,5,2025-01-15,Dashen,Google Play,Dashen Bank (Super App),com.dashen.dashensuperapp
Wow! like his name Super App...,5,2025-04-21,Dashen,Google Play,Dashen Bank (Super App),com.dashen.dashensuperapp
"The Dashen supperapp is a revolutionary advancement in digital banking, combining exceptional usability, an intuitive interface and a seamless user experience. among its standout features are the integration of QR codes, account statement, transaction advise, chat, transaction authentication for limit thresholds, budgeting and different app in a single dashboard. Truly ahead of the curve ..... keep up the excellent work 🤝👏",5,2025-04-21,Dashen,Google Play,Dashen Bank (Super App),com.dashen.dashensuperapp
👍👍👍,5,2025-05-28,Dashen,Google Play,Dashen Bank (Super App),com.dashen.dashensuperapp
nice and best,5,2025-10-10,Dashen,Google Play,Dashen Bank (Super App),com.dashen.dashensuperapp
it seems me logging out within minutes,1,2025-05-03,Dashen,Google Play,Dashen Bank (Super App),com.dashen.dashensuperapp
Ok,5,2025-01-21,Dashen,Google Play,Dashen Bank (Super App),com.dashen.dashensuperapp
this app better than Amole . but the biometric on new update doesn't work,4,2025-05-31,Dashen,Google Play,Dashen Bank (Super App),com.dashen.dashensuperapp
Great for everyday banking and payments on the go,5,2025-04-22,Dashen,Google Play,Dashen Bank (Super App),com.dashen.dashensuperapp
the chat banking and unique and only app that alow money request!!,5,2025-04-21,Dashen,Google Play,Dashen Bank (Super App),com.dashen.dashensuperapp
Best- in-class app.,5,2025-04-21,Dashen,Google Play,Dashen Bank (Super App),com.dashen.dashensuperapp
why do i have to change a pin number i use my finger print so dummy,1,2025-04-27,Dashen,Google Play,Dashen Bank (Super App),com.dashen.dashensuperapp
", Dashen Bank Supper App is multipurpose, convenient, very attractive and Make life easier",5,2025-04-21,Dashen,Google Play,Dashen Bank (Super App),com.dashen.dashensuperapp
exceptional,5,2025-11-05,Dashen,Google Play,Dashen Bank (Super App),com.dashen.dashensuperapp
Best,5,2025-03-20,Dashen,Google Play,Dashen Bank (Super App),com.dashen.dashensuperapp
betam mirt Ena betam le atikakem kelel Yale Ena michu application nw,5,2025-04-22,Dashen,Google Play,Dashen Bank (Super App),com.dashen.dashensuperapp
this is what we expect to get service Dashen Bank always like his slogan,5,2025-04-21,Dashen,Google Play,Dashen Bank (Super App),com.dashen.dashensuperapp
perfect,5,2025-10-06,Dashen,Google Play,Dashen Bank (Super App),com.dashen.dashensuperapp
ok,5,2025-04-23,Dashen,Google Play,Dashen Bank (Super App),com.dashen.dashensuperapp
network issue,1,2025-08-12,Dashen,Google Play,Dashen Bank (Super App),com.dashen.dashensuperapp
Best,5,2025-01-14,Dashen,Google Play,Dashen Bank (Super App),com.dashen.dashensuperapp
Too best,1,2025-04-21,Dashen,Google Play,Dashen Bank (Super App),com.dashen.dashensuperapp
